0.000262,20.247.134.114,41795,16.169.137.52,26887,TCP,1,54,0.0,54.0,0,0,0.0
0.000487,205.245.31.84,39452,19.241.61.39,14478,TCP,1,54,0.0,54.0,0,0,0.0
0.001036,207.220.169.119,24104,202.148.184.90,4399,TCP,1,54,0.0,54.0,0,0,0.0
0.007143,207.83.17.67,1946,93.86.21.75,27054,TCP,1,54,0.0,54.0,0,0,0.0
0.000825,215.175.235.78,25290,36.226.150.3,58680,TCP,1,54,0.0,54.0,0,0,0.0
0.001721,218.117.243.101,49568,37.125.42.103,10267,TCP,1,54,0.0,54.0,0,0,0.0
0.007851,22.203.223.96,34765,225.212.102.108,46044,TCP,1,54,0.0,54.0,0,0,0.0
0.015885,220.194.46.29,56233,210.99.32.17,23682,TCP,1,54,0.0,54.0,0,0,0.0
0.001468,224.127.95.10,14745,12.32.8.91,44783,TCP,1,54,0.0,54.0,0,0,0.0
0.006524,226.44.42.19,57053,225.91.159.20,430,TCP,1,54,0.0,54.0,0,0,0.0
0.014933,228.161.199.101,45093,250.21.233.24,60911,TCP,1,54,0.0,54.0,0,0,0.0
0.000220,230.185.60.16,51795,228.104.247.35,23062,TCP,1,54,0.0,54.0,0,0,0.0
0.016133,231.127.7.41,49359,139.124.15.53,21510,TCP,1,54,0.0,54.0,0,0,0.0
0.001163,231.87.174.39,10698,122.29.141.1,56765,TCP,1,54,0.0,54.0,0,0,0.0
0.001763,232.36.254.123,15146,200.138.148.94,33722,TCP,1,54,0.0,54.0,0,0,0.0
0.006937,235.236.31.83,63006,204.102.69.12,17377,TCP,1,54,0.0,54.0,0,0,0.0
0.007266,236.213.233.51,2215,120.223.153.12,4464,TCP,1,54,0.0,54.0,0,0,0.0
0.000429,238.227.214.84,34984,147.47.105.20,8752,TCP,1,54,0.0,54.0,0,0,0.0
0.001288,239.251.49.7,32545,9.178.24.61,11499,TCP,1,54,0.0,54.0,0,0,0.0
0.006814,24.58.110.58,33750,44.83.168.31,38553,TCP,1,54,0.0,54.0,0,0,0.0
0.000614,240.28.34.117,18160,18.251.235.17,44078,TCP,1,54,0.0,54.0,0,0,0.0
0.007563,241.155.197.4,17759,129.218.250.112,8967,TCP,1,54,0.0,54.0,0,0,0.0
0.000304,242.168.51.119,59753,167.184.28.110,25893,TCP,1,54,0.0,54.0,0,0,0.0
0.006896,242.81.69.30,59757,239.135.93.14,62418,TCP,1,54,0.0,54.0,0,0,0.0
0.007687,244.41.51.39,42226,131.166.40.115,38534,TCP,1,54,0.0,54.0,0,0,0.0
0.000091,246.160.37.73,36850,137.48.165.27,38839,TCP,1,54,0.0,54.0,0,0,0.0
0.015720,250.228.126.115,57158,178.207.186.102,16817,TCP,1,54,0.0,54.0,0,0,0.0
0.000867,253.98.102.67,59058,64.4.76.55,16030,TCP,1,54,0.0,54.0,0,0,0.0
0.008015,35.233.218.16,39478,79.154.233.77,31725,TCP,1,54,0.0,54.0,0,0,0.0
0.007019,39.128.198.46,53964,208.77.172.8,39003,TCP,1,54,0.0,54.0,0,0,0.0
0.001415,42.121.183.4,47652,177.246.110.84,64770,TCP,1,54,0.0,54.0,0,0,0.0
0.015844,45.53.13.78,3364,17.27.128.124,25217,TCP,1,54,0.0,54.0,0,0,0.0
0.007389,46.64.134.103,10998,72.179.61.88,12380,TCP,1,54,0.0,54.0,0,0,0.0
0.000000,51.142.253.91,2555,15.236.229.88,22746,TCP,1,54,0.0,54.0,0,0,0.0
0.000135,53.128.129.15,65386,188.173.242.72,6909,TCP,1,54,0.0,54.0,0,0,0.0
0.001552,58.133.194.0,59459,80.22.70.67,16417,TCP,1,54,0.0,54.0,0,0,0.0
0.007307,58.92.229.125,20477,102.23.46.4,53270,TCP,1,54,0.0,54.0,0,0,0.0
0.000346,62.171.3.32,28321,240.31.248.85,38294,TCP,1,54,0.0,54.0,0,0,0.0
0.007225,63.78.121.38,46286,178.156.62.76,57471,TCP,1,54,0.0,54.0,0,0,0.0
0.008098,68.78.114.123,37708,112.148.35.44,30329,TCP,1,54,0.0,54.0,0,0,0.0
0.006691,7.172.97.16,41491,80.45.181.49,33996,TCP,1,54,0.0,54.0,0,0,0.0
0.001510,72.251.163.69,46514,163.80.218.80,54782,TCP,1,54,0.0,54.0,0,0,0.0
0.000388,74.55.63.122,2851,201.244.221.89,54476,TCP,1,54,0.0,54.0,0,0,0.0
0.000741,8.29.40.64,6202,109.189.102.30,9249,TCP,1,54,0.0,54.0,0,0,0.0
0.007769,83.183.174.53,38396,4.171.45.77,25810,TCP,1,54,0.0,54.0,0,0,0.0
0.001594,83.193.62.14,52301,229.39.205.109,2347,TCP,1,54,0.0,54.0,0,0,0.0
0.001205,86.201.95.3,64599,206.99.196.97,49750,TCP,1,54,0.0,54.0,0,0,0.0
0.000783,87.123.82.40,22748,0.102.56.75,18846,TCP,1,54,0.0,54.0,0,0,0.0
0.016215,88.92.209.10,39207,51.170.28.20,56466,TCP,1,54,0.0,54.0,0,0,0.0
0.006732,89.236.61.36,31039,155.239.149.115,7307,TCP,1,54,0.0,54.0,0,0,0.0
0.007184,91.28.78.11,30199,27.84.114.47,4334,TCP,1,54,0.0,54.0,0,0,0.0
0.001372,92.14.223.67,38162,100.19.220.96,48645,TCP,1,54,0.0,54.0,0,0,0.0
0.007060,95.17.24.9,59716,119.240.16.114,4246,TCP,1,54,0.0,54.0,0,0,0.0
0.016090,96.243.209.46,30057,211.137.103.40,7715,TCP,1,54,0.0,54.0,0,0,0.0
